@dataValueAttribs							
precip	0	9999	mm				
@dataSetAttribs							
missingDataVal	-9999						
dataStart	01.01.1987 00:00						
dataEnd	31.12.1990 00:00						
tres	d						
@statAttribVal							
name	Station 1	Station 2	Station 3	Station 4	Station 5	Station 6 	Station 7
28.10.1989 00:00	0	0	0	0	0	0	0
29.10.1989 00:00	0	0	0	0.421779844	0.112406575	0	1.30E-04
30.10.1989 00:00	1.666444078	0.061726637	1.282017456	6.832226273	2.157274107	0	2.34E-04
31.10.1989 00:00	0	0	0	0	0	0	0
01.11.1989 00:00	0.226911535	0.010758534	0.289064412	0.460972348	1.873012511	0.578655404	3.06E-04
02.11.1989 00:00	0	0	0	0	0	0.450727735	0.678655372
03.11.1989 00:00	0	0	0	0	0	0	0
04.11.1989 00:00	0	0	0	0	0	0	0
05.11.1989 00:00	0	0	0	0	0	0	0
06.11.1989 00:00	0	0	0	0	0	0	0
07.11.1989 00:00	0	0	0	0	0	0	0
08.11.1989 00:00	0	0	0	0	0	0	0
09.11.1989 00:00	0	0	0	0	0	0	0
10.11.1989 00:00	0	0	0	0	0	0	0
11.11.1989 00:00	0	0	0	0	0	0	0
12.11.1989 00:00	0	0	0	0	0	0.712118918	1.212033134
13.11.1989 00:00	0	0	0	0	0	0	0
14.11.1989 00:00	0	0	0	0	0	0	0
15.11.1989 00:00	0	0	0	0	0	0	0
16.11.1989 00:00	0	0	0	0	0	0	0
17.11.1989 00:00	0	0	0	0	0	0	0
18.11.1989 00:00	0	0	0	0	0	0	0
19.11.1989 00:00	0	0	0	0	0	0	0
20.11.1989 00:00	0	0	0	0	0	0	0
21.11.1989 00:00	0	0	0	0	0	0	0
22.11.1989 00:00	0.411862163	0.020100849	0.598322351	2.368713292	3.482878205	6.295768251	8.1892385
23.11.1989 00:00	0	0	0	0	0	0	0
24.11.1989 00:00	0	0	0	0	0	0	0
25.11.1989 00:00	0	0	0	0	0	0	0
26.11.1989 00:00	0.116511194	0.004885987	0.150337949	0.684322592	1.109095137	1.890690513	2.766544558
27.11.1989 00:00	0	0	0	0	0	0	0
28.11.1989 00:00	0	0	0	0	0	0	0
29.11.1989 00:00	0	0	0	0	0	0	0
30.11.1989 00:00	0	0	0	0	0	0	0
01.12.1989 00:00	1.142253775	1.340285791	1.156651409	0	0	0.284601628	0
02.12.1989 00:00	0	0	0	0	0	0	0
03.12.1989 00:00	1.809896329	2.5014595	1.959073178	0	0	0.433610633	0
04.12.1989 00:00	0	0	0	0	0	0	0
05.12.1989 00:00	0	0	0	0	0	0	0
06.12.1989 00:00	0	0	0	0	0	0	0
07.12.1989 00:00	0	0	0	0	0	0	0
08.12.1989 00:00	0	0	0	0	0	0	0
09.12.1989 00:00	0	0	0	0	0	0	0
10.12.1989 00:00	0	0	0	0	0	0	0
11.12.1989 00:00	0	0	0	0	0	0	0
12.12.1989 00:00	0	0	0	0	0	0	0
13.12.1989 00:00	0.253783272	0.008697137	0.195315488	0.923130614	0.278445956	0	0
14.12.1989 00:00	0	0	0	0.445881909	0.102569804	0	1.22E-04
15.12.1989 00:00	0	0	0	0	0	0	0
16.12.1989 00:00	0	0	0	0	0	0	0
17.12.1989 00:00	0	0	0	0	0	0	0
18.12.1989 00:00	0	0	0	0	0	0	0
19.12.1989 00:00	0	0	0	0	0	0	0
20.12.1989 00:00	0	0	0	0	0	4.678765105	8.207750859
21.12.1989 00:00	0	0	0	0	0	0	0
22.12.1989 00:00	0	0	0	0	0	0	0
23.12.1989 00:00	0	0	0	0	0	0	0
24.12.1989 00:00	0	0	0	0	0	0	0
25.12.1989 00:00	0.253783272	0.008805739	0.234852663	0.907927928	0.311574435	0	0
26.12.1989 00:00	1.809896329	2.181639363	1.78025348	0	0	0.414467839	0
27.12.1989 00:00	0	0	0	0	0	0	0
28.12.1989 00:00	0	0	0	0	0	0	0
29.12.1989 00:00	0	0	0	0	0	0	0
30.12.1989 00:00	0	0	0	0	0	0	0
31.12.1989 00:00	0	0	0	0	0	0	0
01.01.1990 00:00	0	0	0	0	0	0	0
02.01.1990 00:00	0	0	0	0	0	0	0
03.01.1990 00:00	0	0	0	0	0	0	0
04.01.1990 00:00	0	0	0	0	0	0	0
05.01.1990 00:00	0	0	0	0	0	0	0
06.01.1990 00:00	0	0	0	0	0	0	0
07.01.1990 00:00	0	0	0	0	0	0	0
08.01.1990 00:00	0	0	0	0	0	0	0
09.01.1990 00:00	0	0	0	0	0	0	0
10.01.1990 00:00	0	0	0	0	0	0	0
11.01.1990 00:00	0	0	0	0	0	0	0
12.01.1990 00:00	0	0	0	0	0	0	0
13.01.1990 00:00	0	0	0	0	0	0	0
14.01.1990 00:00	0	0	0	0	0	0	0
15.01.1990 00:00	0	0	0	0	0	0	0
16.01.1990 00:00	0	0	0	0	0	0	0
17.01.1990 00:00	0	0	0	0	0	0	0
18.01.1990 00:00	0	0	0	0	0	0	0
19.01.1990 00:00	0	0	0	0	0	0	0
20.01.1990 00:00	0	0	0	0	0	0	0
21.01.1990 00:00	0	0	0	0	0	0	0
22.01.1990 00:00	0	0	0	0	0	0	0
23.01.1990 00:00	0	0	0	0	0	0	0
24.01.1990 00:00	0	0	0	0	0	0	0
25.01.1990 00:00	0	0	0	0	0	0	0
26.01.1990 00:00	0	0	0	0	0	0	0
27.01.1990 00:00	0	0	0	0	0	0	0
28.01.1990 00:00	0	0	0	0	0	0	0
29.01.1990 00:00	0	0	0	0	0	0	0
30.01.1990 00:00	0	0	0	0	0	0	0
31.01.1990 00:00	0	0	0	0	0	0	0
01.02.1990 00:00	0	0	0	0	0	0	0
02.02.1990 00:00	0	0	0	0	0	0	0
03.02.1990 00:00	0	0	0	0	0	0	0
04.02.1990 00:00	0	0	0	0	0	0	0
05.02.1990 00:00	0	0	0	0	0	0	0
06.02.1990 00:00	0	0	0	0	0	0	0
07.02.1990 00:00	0	0	0	0	0	0	0
08.02.1990 00:00	0	0	0	0	0	0	0
09.02.1990 00:00	0.97161059	1.185017095	0.976513849	0	0	0.232529878	0
10.02.1990 00:00	0	0	0	0	0	0	0
11.02.1990 00:00	6.795692944	7.013843255	7.437601941	5.452329763	5.469403561	12.99388156	15.77530214
12.02.1990 00:00	1.142253775	1.335002863	1.203400652	0	0	0.258320265	0
13.02.1990 00:00	0	0	0	0	0	0	0
14.02.1990 00:00	12.61684439	12.19071606	12.26510452	11.21150023	9.056814559	13.46515182	18.32981844
15.02.1990 00:00	0.445810038	0.017466771	0.429701203	1.51928835	1.430138569	3.97299995	6.319951422
16.02.1990 00:00	0	0	0	0	0	0	0
17.02.1990 00:00	0	0	0	0	0	0	0
18.02.1990 00:00	5.272755105	6.716874173	5.440252164	0	0	1.333251182	0
19.02.1990 00:00	1.182626428	0.045549407	1.310612878	6.713123083	4.852599005	4.652514096	6.174107674
20.02.1990 00:00	0.49180974	0.018164821	0.527396478	2.446834447	3.158142178	8.557125183	14.29030033
21.02.1990 00:00	4.352795166	4.935120638	4.242088299	0.34186388	1.063928812	1.356381444	1.88E-04
22.02.1990 00:00	3.840181913	2.571578539	3.659779692	11.83610723	10.82473538	2.560728212	0.002929842
23.02.1990 00:00	6.361799638	6.903920372	6.498839528	4.044110799	4.381109113	7.548625922	7.668975927
24.02.1990 00:00	4.171626315	4.896917096	4.587852252	4.661591345	6.408458306	11.76050864	16.76239414
25.02.1990 00:00	0.97161059	1.300188612	0.902866259	0	0	0.235251178	0
26.02.1990 00:00	14.50413922	20.40685625	14.26454913	1.919860788	0.470322232	3.147956472	5.87E-04
27.02.1990 00:00	5.251063415	6.747589295	5.13133208	0.388784515	1.890511713	1.814749793	2.89E-04
28.02.1990 00:00	5.599037339	6.52553259	5.153608659	1.157688422	1.487440343	1.644586606	5.17E-04
01.03.1990 00:00	0	0	0	0	0	0	0
02.03.1990 00:00	0.329298844	0.011577881	0.303937613	1.063027625	0.387302626	0	0
03.03.1990 00:00	0	0	0	0	0	0	0
04.03.1990 00:00	0	0	0	0	0	0	0
05.03.1990 00:00	0	0	0	0	0	0	0
06.03.1990 00:00	0	0	0	0	0	0	0
07.03.1990 00:00	6.082677827	7.834342405	6.500994667	0.826137138	0.272290763	1.301923049	0
08.03.1990 00:00	0.329298844	0.011333506	0.29231605	1.180009213	0.389348198	0	0
09.03.1990 00:00	0.176778216	0.006319301	0.141213512	0.58093966	0.18843381	6.508938207	11.25936573
10.03.1990 00:00	0.116511194	0.00566264	0.153630332	0.214403245	0.980852493	8.348906749	14.21531802
11.03.1990 00:00	3.955050457	4.723849256	4.155493879	5.288957008	2.552074134	6.145796014	8.287830554
12.03.1990 00:00	0.695020593	0.02408447	0.744386647	4.372859936	2.848720458	6.083156673	7.900253428
13.03.1990 00:00	0	0	0	0	0	0	0
14.03.1990 00:00	0	0	0	0	0	0	0
15.03.1990 00:00	0	0	0	0	0	0	0
16.03.1990 00:00	0	0	0	0	0	0	0
17.03.1990 00:00	0	0	0	0	0	0	0
18.03.1990 00:00	0	0	0	0	0	0	0
19.03.1990 00:00	0.506577369	0.019288427	0.519114336	1.809299366	1.926393124	0.411359208	3.86E-04
20.03.1990 00:00	0	0	0	0	0	0	0
21.03.1990 00:00	0.095734603	0.004150927	0.121678845	0.196075128	0.853970157	0.240873507	1.48E-04
22.03.1990 00:00	5.828894556	6.832852249	5.83429942	0	0	9.951881892	16.89745739
23.03.1990 00:00	9.028547809	11.69205876	8.835316816	0	0	2.078233899	0
24.03.1990 00:00	6.20695754	4.925541329	6.149707051	11.99661264	11.14922141	7.256655317	6.606630323
25.03.1990 00:00	4.279507559	5.560207771	4.02825978	0.14484134	0.045745594	0.970355866	0
26.03.1990 00:00	5.828894556	7.336145587	6.273899455	1.017521274	0.336158877	1.360295696	3.31E-04
27.03.1990 00:00	1.230940253	0.042350997	1.146976706	4.319053495	3.887624819	16.14158657	28.83328739
28.03.1990 00:00	0	0	0	0	0	0	0
29.03.1990 00:00	0.096478987	0.003527175	0.078442675	0.35460703	0.105834375	0	0
30.03.1990 00:00	0	0	0	0	0	0	0
31.03.1990 00:00	0	0	0	0	0	0	0
01.04.1990 00:00	0	0	0	0	0	0	0
02.04.1990 00:00	0.063587484	0.002627824	0.087035697	0.480247976	0.677627898	0.145064536	2.24E-04
03.04.1990 00:00	0	0	0	0	0	7.575775128	13.00737405
04.04.1990 00:00	4.211070777	3.717166882	4.370290191	6.717478379	3.660295728	1.205354241	9.38E-04
05.04.1990 00:00	1.278760483	0.050801035	1.439891028	4.314602378	5.602562085	11.64527462	17.70017095
06.04.1990 00:00	0.76177949	0.02995144	0.814743343	5.946040591	5.739590722	2.272365512	1.838215829
07.04.1990 00:00	0	0	0	0	0	0	0
08.04.1990 00:00	0.217034669	0.010614925	0.296960905	0.867048587	1.823624491	0.541294072	4.64E-04
09.04.1990 00:00	0.363554449	0.01674445	0.496134681	1.289633192	3.034685945	0.964716691	7.41E-04
10.04.1990 00:00	0.403936761	0.013790418	0.323990381	1.367132394	0.438221909	0	0
11.04.1990 00:00	0.477985924	0.015606265	0.407036137	1.565788815	0.530169181	0	0
12.04.1990 00:00	0	0	0	0	0	0	0
13.04.1990 00:00	0	0	0	0	0	0	0
14.04.1990 00:00	0	0	0	0	0	0	0
15.04.1990 00:00	0	0	0	0	0	0	0
16.04.1990 00:00	0	0	0	0	0	0	0
17.04.1990 00:00	0	0	0	0	0	0	0
18.04.1990 00:00	0.947594699	0.03628208	1.007329815	5.283191004	5.32175179	1.087605852	0.001457914
19.04.1990 00:00	3.129934275	0.125359898	3.436205389	14.67547952	11.69688387	2.515485213	0.002985862
20.04.1990 00:00	0	0	0	0.231265874	0.059774736	0	6.30E-05
21.04.1990 00:00	0	0	0	0	0	0	0
22.04.1990 00:00	0	0	0	2.648709812	0.681747223	0	7.24E-04
23.04.1990 00:00	0	0	0	0	0	0	0
24.04.1990 00:00	0	0	0	0	0	4.864019797	8.142616509
25.04.1990 00:00	2.139532	0.087254594	2.461656534	5.946960941	11.99701062	2.745303745	0.001846402
26.04.1990 00:00	6.505002721	6.22063158	6.660889744	5.483899671	3.9198798	1.944199379	5.97E-04
27.04.1990 00:00	9.718004106	11.67363633	9.899675948	2.428226067	6.0079646	3.785450605	0.00137699
28.04.1990 00:00	0.635197466	0.025616501	0.590866717	3.615600871	2.505879541	0.390038765	7.06E-04
29.04.1990 00:00	0	0	0	0	0	0	0
30.04.1990 00:00	0	0	0	0	0	0	0
01.05.1990 00:00	1.666444078	0.05272723	1.28168062	9.379944097	2.777267407	9.968816842	18.97510431
02.05.1990 00:00	0	0	0	0	0	0	0
03.05.1990 00:00	0	0	0	0	0	0	0
04.05.1990 00:00	6.162072733	4.215613484	6.564900565	12.04065526	15.87941885	7.737627125	4.192030726
05.05.1990 00:00	1.068298713	0.04118419	0.95052079	4.059946051	3.380220697	0.621484257	5.46E-04
06.05.1990 00:00	2.573120587	0.106555284	2.551773056	9.681270532	11.36468883	2.710223017	0.002955606
07.05.1990 00:00	8.702199367	8.388959053	8.475402052	5.679085194	8.799865074	3.80944231	0.001331785
08.05.1990 00:00	6.414273395	7.649356854	6.07749516	1.171369179	2.345507311	2.006524201	3.88E-04
09.05.1990 00:00	1.666444078	0.059687821	1.414928463	7.687790846	2.155634108	0	4.47E-04
10.05.1990 00:00	0.1900551	0.006861135	0.170163977	1.17225879	0.365475638	44.21620164	72.72757061
11.05.1990 00:00	0.903157788	0.042259024	1.053878219	9.818625207	7.76764059	1.778215749	0.003033215
12.05.1990 00:00	6.932490669	9.047608072	6.536699061	0.699263167	0.215848781	1.640145808	0
13.05.1990 00:00	0.268760149	0.009744957	0.239881135	0.9912653	0.286716231	6.910075555	11.62608403
14.05.1990 00:00	0.643992746	0.021918427	0.494478149	5.372542336	1.582069893	0	9.27E-04
15.05.1990 00:00	0	0	0	1.441986265	0.444491229	0	4.63E-04
16.05.1990 00:00	0	0	0	0	0	0	0
17.05.1990 00:00	0	0	0	0	0	0	0
18.05.1990 00:00	16.34688135	15.66636059	18.01568481	17.44627937	20.49864863	34.93060854	45.15311205
19.05.1990 00:00	8.449522077	8.391790281	7.850993881	5.175869063	6.871335214	3.747919115	9.95E-04
20.05.1990 00:00	12.64437114	11.19175789	13.07096299	20.52034701	24.41779427	7.379806637	0.005814855
21.05.1990 00:00	3.885955634	4.231088182	3.713786452	0.647745458	2.54177308	1.525271565	5.21E-04
22.05.1990 00:00	1.058221104	0.044300601	1.334066547	2.9200222	6.623440251	9.91556012	13.96568826
23.05.1990 00:00	0	0	0	0	0	6.276648022	10.11276462
24.05.1990 00:00	1.480200454	0.062715728	1.59490286	4.822330912	8.745761896	1.983488443	0.001858646
25.05.1990 00:00	0	0	0	0	0	0	0
26.05.1990 00:00	0.966583569	0.039328333	1.237741849	3.212127562	8.879337011	18.58408138	29.56458306
27.05.1990 00:00	4.67554497	3.627589415	4.864049741	5.67036066	6.421777744	2.063659252	8.24E-04
28.05.1990 00:00	19.00519621	23.64798225	17.38085792	8.120825876	2.925195234	9.713148236	8.098174042
29.05.1990 00:00	6.021805541	5.661643605	6.055757103	4.437384296	7.910451821	26.57963947	38.18387906
30.05.1990 00:00	6.470130465	7.594089861	6.024952944	0.248273682	0.94626123	5.616114118	7.449839096
31.05.1990 00:00	1.951552699	0.06229989	1.505613216	6.874820473	2.137187599	0	0
01.06.1990 00:00	2.784953335	2.745829014	2.518011802	2.667352116	1.585728744	0.825737055	5.57E-04
02.06.1990 00:00	1.868887933	1.950006433	1.791444158	1.4251993	0.784597557	0.463632654	7.16E-05
03.06.1990 00:00	7.821313165	9.261620404	7.581442375	0.57799738	1.092430062	4.145648286	4.084726127
04.06.1990 00:00	16.38212806	18.14495845	16.47962073	4.610563028	6.973107279	5.114562067	0.001439933
05.06.1990 00:00	6.6392114	7.336955752	6.243895073	3.493092882	4.756967468	2.81202963	9.36E-04
06.06.1990 00:00	1.154407521	0.041368498	1.009551975	4.385987905	1.213936075	5.677979316	9.510037804
07.06.1990 00:00	0	0	0	0	0	7.441581333	11.72723232
08.06.1990 00:00	0	0	0	0	0	0	0
09.06.1990 00:00	0.863836132	0.029852133	0.781768271	3.030778757	1.073118739	0	0
10.06.1990 00:00	0.566291594	0.02099519	0.529525609	3.110524422	1.533964154	0.177976216	5.55E-04
11.06.1990 00:00	8.059945339	9.947719297	7.318438968	2.085869585	1.771314554	1.94677811	4.29E-04
12.06.1990 00:00	23.54544782	27.39304645	25.19883611	1.167402969	0.809838395	34.02361704	42.93003477
13.06.1990 00:00	3.539520799	4.884432586	3.276361876	0	0	4.971658928	6.628538747
14.06.1990 00:00	15.93067092	20.60088669	17.09463663	0.270938063	0.933552195	4.397082851	1.92E-04
15.06.1990 00:00	12.90949481	14.7553611	13.87508117	4.404983894	3.060634184	3.419612152	0.001667491
16.06.1990 00:00	15.81354497	17.62286518	15.87806736	3.638904766	8.320973193	9.856127306	7.272202932
17.06.1990 00:00	13.35299983	10.85842766	13.89218425	17.40594763	20.54553694	15.20082431	12.12272128
18.06.1990 00:00	12.88743747	14.88044444	13.92327858	4.773803085	7.969522117	4.645090116	0.001391993
19.06.1990 00:00	35.32846591	38.25933095	35.33443848	29.10716555	33.11345153	25.97475241	16.9143294
20.06.1990 00:00	30.9273957	37.74884634	27.62118647	8.491682093	4.817465456	34.10738299	37.1676865
21.06.1990 00:00	42.15739666	44.95169776	40.24566243	34.26903224	37.99410616	27.88204515	15.5642864
22.06.1990 00:00	7.829800512	3.873560455	7.069908959	19.90367691	16.9984082	8.166137482	6.474251658
23.06.1990 00:00	27.19398182	28.39829873	27.4380383	37.8670673	33.09037951	24.75104143	18.16419588
24.06.1990 00:00	2.526134263	0.104484402	2.672034009	11.29393672	11.43031901	75.27110898	106.9793548
25.06.1990 00:00	8.374582543	11.22827954	7.553536992	0	0	2.010035704	0
26.06.1990 00:00	10.17225813	12.07853267	10.56355857	2.11815921	1.682058823	50.77236004	77.67240767
27.06.1990 00:00	22.43921474	22.28367498	21.14898856	40.20977121	42.63997244	21.82139944	9.575283629
28.06.1990 00:00	5.263711765	5.142588432	5.753739195	5.412021615	9.086052206	3.506407053	0.002041312
29.06.1990 00:00	22.10083716	29.28493459	24.0724646	3.591025413	7.109402048	9.765899066	6.192285911
30.06.1990 00:00	32.30245439	31.09617188	35.1457358	38.23357515	44.24391411	30.64831639	19.57230082
01.07.1990 00:00	17.1301478	10.62220488	17.15814882	53.22761093	45.87875591	67.32867953	99.10289784
02.07.1990 00:00	3.221269996	3.468432949	3.302937543	1.6420341	0.519795297	4.862833213	7.744513612
03.07.1990 00:00	8.024374424	6.313488753	8.279257368	6.078791045	22.96760714	17.06664177	15.59396477
04.07.1990 00:00	16.88979714	15.30439293	16.60858602	13.76106103	36.51873905	23.05769774	15.13721235
05.07.1990 00:00	14.42701483	14.89994666	14.11109865	8.015054767	8.412281261	9.83567518	7.905794373
06.07.1990 00:00	24.96487513	29.71016217	24.66551051	4.037475363	3.470715819	9.945149934	5.900238269
07.07.1990 00:00	18.03219829	17.74258723	19.86716479	13.50403717	32.13397649	16.35761707	4.296415846
08.07.1990 00:00	21.37075646	22.12266959	22.75435006	25.88876571	21.03606543	27.86471049	41.70951228
09.07.1990 00:00	21.3697624	21.34684849	21.87589668	15.16066584	21.64040178	14.74941172	7.164399707
10.07.1990 00:00	9.456547428	10.06546549	9.334816665	5.663077232	1.59965282	14.29887908	20.78485857
11.07.1990 00:00	30.94382601	33.89445537	32.8130087	11.93330474	5.148508767	10.43359613	7.515138901
12.07.1990 00:00	17.69937282	20.41974116	19.1580974	5.18813396	6.792742907	8.51861237	5.10944483
13.07.1990 00:00	11.13465794	11.67812939	9.966085208	8.905120215	8.491377981	17.89380459	22.83649048
14.07.1990 00:00	22.52120018	15.6960605	22.34564564	63.93364021	57.79903036	53.57603892	54.25524173
15.07.1990 00:00	26.01331479	28.49244816	25.27852457	10.44322832	8.562846806	13.82909456	8.908966042
16.07.1990 00:00	16.29146062	22.32345244	17.2641315	0.210351289	0.652132189	18.02037939	25.65473744
17.07.1990 00:00	24.62824206	30.95799795	26.56070298	2.503365841	0.716661181	17.55556109	17.49023931
18.07.1990 00:00	23.81106299	27.585853	21.94844572	20.39186537	11.82727583	41.60929979	62.20095483
19.07.1990 00:00	14.63502246	13.96512105	14.2777838	14.03501967	18.86330928	66.83308172	92.7142277
20.07.1990 00:00	26.07506469	27.38780505	23.48055738	24.96408924	20.07400641	33.1176958	38.07723434
21.07.1990 00:00	16.18408751	18.95415511	14.89982807	7.18977565	5.772769007	15.70961944	19.35993018
22.07.1990 00:00	19.01146198	25.65101988	20.49432009	8.251713901	6.228718366	21.75673176	23.48659221
23.07.1990 00:00	36.28618339	45.98422831	35.07040536	10.44882285	17.15683271	21.87262967	13.08001649
24.07.1990 00:00	23.15176028	31.03101352	24.72890078	0.89960035	1.952287202	13.23284333	10.8177705
25.07.1990 00:00	3.940633572	3.682575488	4.138440997	7.086954051	5.123222712	5.977694791	8.554015707
26.07.1990 00:00	10.69623021	11.4544199	10.93535931	13.61614803	6.316569003	35.34016784	58.14884244
27.07.1990 00:00	55.54108808	58.89129853	56.38139498	31.38101516	15.88839383	36.77154021	38.11288335
28.07.1990 00:00	55.7839087	68.56442844	52.96609407	10.6763623	11.62238047	27.07985674	14.87760592
29.07.1990 00:00	46.72690381	54.58087435	44.21972948	21.44597974	26.16391435	17.33090689	6.925828059
30.07.1990 00:00	25.1204328	31.91681631	22.66998223	8.074850073	9.92329278	23.12781046	24.68095983
31.07.1990 00:00	29.4183174	36.61637033	32.25264669	14.90561273	15.54614633	31.29156043	33.88828644
01.08.1990 00:00	15.58604818	14.34694307	15.97390399	25.35380802	21.66009691	15.3739049	12.38379592
02.08.1990 00:00	8.263895398	7.926797785	8.540946015	10.20535886	12.69806563	9.735449214	8.436767889
03.08.1990 00:00	5.974529468	5.274919137	6.535468113	8.163125517	10.56878387	13.56420349	16.42588205
04.08.1990 00:00	5.09330859	6.125334115	5.051340885	2.655466507	0.789795086	5.564544691	8.610106694
05.08.1990 00:00	6.227461887	4.822126922	6.697513755	11.23702149	8.254407701	14.1288588	18.53562494
06.08.1990 00:00	7.436990848	7.784193058	7.413578956	13.02145435	13.30948049	8.993455153	8.696316411
07.08.1990 00:00	39.11474678	39.79162546	38.23157813	27.22184117	26.04842743	17.65527436	8.247092624
08.08.1990 00:00	35.71063676	41.93679152	37.35324675	18.07657773	15.81614356	21.68948677	15.19917869
09.08.1990 00:00	19.76985649	16.35953186	20.87116137	40.4376977	32.93435465	65.89665257	97.46963775
10.08.1990 00:00	12.91141507	14.30152283	11.8973943	13.15130173	12.44705774	9.448486462	6.650276041
11.08.1990 00:00	91.63118479	117.1601149	82.77066626	4.823722541	3.027031619	50.51568454	54.65883303
12.08.1990 00:00	105.2972786	126.7693892	108.2064157	20.29584996	22.64906599	67.65556525	60.44634045
13.08.1990 00:00	41.6325146	46.46445068	42.03664172	28.94508955	53.04652176	25.99786381	11.63718673
14.08.1990 00:00	7.975048459	2.448545832	7.782969154	24.12295925	8.516890244	9.590120391	13.50786518
15.08.1990 00:00	19.30655466	20.51236425	18.79334252	15.08842599	21.32103533	17.67695355	11.83480304
16.08.1990 00:00	18.77043792	19.87133961	17.78815786	4.815543711	8.361911793	8.255727123	3.437468019
17.08.1990 00:00	8.377493065	8.495748691	8.762953403	10.38642843	10.93684774	14.70938383	15.21857722
18.08.1990 00:00	14.4807256	15.55775835	13.44716236	3.77280075	5.829759021	4.8868156	8.58E-04
19.08.1990 00:00	13.01476734	8.674194488	13.29082298	32.38915978	44.07069379	12.91428659	0.010676358
20.08.1990 00:00	11.86580771	13.2013114	13.14083161	8.952198077	12.25756404	5.460583943	0.003272737
21.08.1990 00:00	10.2310446	8.87038264	10.4110553	12.02725095	8.723537445	14.22478161	19.99334291
22.08.1990 00:00	8.209704909	10.44921737	7.39427255	1.895435524	2.154752774	2.589162313	7.97E-04
23.08.1990 00:00	9.55112743	12.07878236	8.49196379	0	0	2.095021995	0
24.08.1990 00:00	13.07570062	12.14674661	12.74339944	14.31751555	15.54547422	17.34475105	20.00915221
25.08.1990 00:00	8.766953004	12.15568136	8.909064681	1.712806707	0.405364129	4.288755833	3.942150564
26.08.1990 00:00	9.819887579	12.48402826	9.928124738	1.022729377	0.321468697	8.807642064	12.41156042
27.08.1990 00:00	17.61654738	16.70250994	16.68564052	21.84577282	6.605799151	3.333007722	0.002901858
28.08.1990 00:00	6.455016596	7.406635104	5.792876533	7.912161271	2.20538175	6.756030556	7.636799032
29.08.1990 00:00	4.104891087	5.656062131	3.762061326	0	0	0.94746219	0
30.08.1990 00:00	12.2909039	17.24873362	11.51886017	0.396731104	0.120298303	11.97433942	14.16650312
31.08.1990 00:00	9.430171243	10.220255	8.863028335	10.82951826	7.823678203	13.30107302	16.07913783
01.09.1990 00:00	9.942955961	12.90084681	9.037007912	0	0	2.250162391	0
02.09.1990 00:00	14.03339343	18.51611209	12.80273174	2.993713783	0.870921492	3.167941912	2.37E-04
03.09.1990 00:00	11.11752894	13.40881002	10.35889715	0	0	2.898107503	0
04.09.1990 00:00	12.94256436	13.30759581	12.24864377	9.201108328	12.20500478	6.062577296	0.002403271
05.09.1990 00:00	33.02876497	45.74120656	33.64958547	1.925974191	0.536498089	7.08957355	0
06.09.1990 00:00	18.18890822	21.07598617	16.90587122	10.79879497	9.463712667	11.27355222	8.217716443
07.09.1990 00:00	14.90348186	17.19467411	15.03773723	1.645538325	0.558350351	3.376396508	2.46E-04
08.09.1990 00:00	0	0	0	3.669857051	1.070553514	0	0.00128051
09.09.1990 00:00	6.845836758	6.661680717	6.543919456	6.275114029	6.883793078	3.13528222	0.001597529
10.09.1990 00:00	16.01635459	15.86507984	17.74035818	23.2264005	24.42463522	52.83026577	74.10815033
11.09.1990 00:00	16.82235996	19.90737192	16.89903485	7.607812454	6.425626147	15.27116792	14.93022564
12.09.1990 00:00	35.02377694	43.17219013	36.07917222	8.176476871	10.22265467	10.20549671	0.002220609
13.09.1990 00:00	50.40238674	56.28927031	49.85855521	12.76229274	41.4640348	25.23646269	0.007713049
14.09.1990 00:00	16.61992459	18.87030206	16.82841887	2.172029207	3.671386831	5.027337502	0.001057242
15.09.1990 00:00	18.21468856	23.39904107	17.2117649	3.487119318	11.12180071	12.99525174	8.721358023
16.09.1990 00:00	25.79245484	28.71256629	27.886395	9.398330603	6.828431319	7.639609909	0.002192743
17.09.1990 00:00	37.35909455	40.68975944	37.41106222	15.54170971	15.60671316	12.44047838	0.003126961
18.09.1990 00:00	13.71500545	10.69738704	13.75058181	19.05930048	33.95061886	21.46650109	20.12175449
19.09.1990 00:00	0.587268697	0.773768122	0.626075807	0	0	0.148806864	0
20.09.1990 00:00	0.856133509	0.03949608	1.256226222	1.826086907	7.546285837	2.136267151	0.001181463
21.09.1990 00:00	2.950080569	0.120038291	2.956160211	8.863133233	9.877824118	2.009274746	0.001244033
22.09.1990 00:00	26.47154845	23.18504826	26.48376094	29.35806422	18.05239533	8.709343656	0.004499214
23.09.1990 00:00	1.222430951	0.215302731	1.158308082	7.006214484	1.966262004	3.299682658	6.624897724
24.09.1990 00:00	9.084988123	9.387392231	8.524275351	10.24045633	10.73773832	4.622715514	0.003472756
25.09.1990 00:00	19.79427148	19.79458215	22.21936137	21.35186303	25.31822314	11.37238408	4.415981932
26.09.1990 00:00	9.803123052	11.00120315	9.489691717	4.670145419	1.295560569	7.104833659	8.132998445
27.09.1990 00:00	1.898841764	2.374688585	1.789470839	0.447568026	0.118096176	0.418341741	1.40E-04
28.09.1990 00:00	1.044583162	1.239324696	1.014493434	0	0	0.225996021	0
29.09.1990 00:00	0.617359968	0.029272947	0.768733792	1.298935553	5.522883818	1.638381375	8.55E-04
30.09.1990 00:00	2.738653206	2.950764391	3.105568304	0.793195396	3.788469412	4.979326699	4.54217026
